F1,F2,F3,F4,F5,X,Y,Z,Gesture
0.839622641509434,0.2857142857142857,0.9545454545454546,0.9333333333333333,0.6243654822335025,0.8512151748666271,0.906865411815907,0.7408771929824562,ILoveYou
0.8490566037735849,0.21428571428571427,0.9393939393939394,0.9111111111111111,0.6446700507614214,0.9100968188105119,1.0,0.7135087719298245,ILoveYou
0.839622641509434,0.25,0.9242424242424242,0.9111111111111111,0.6091370558375635,0.7688203912270302,0.9152431726689153,0.7442982456140351,ILoveYou
0.839622641509434,0.25,0.9090909090909091,0.9111111111111111,0.5177664974619289,0.8223671211223078,0.9674681753889676,0.7457894736842107,ILoveYou
0.8490566037735849,0.21428571428571427,0.9090909090909091,0.8888888888888888,0.47715736040609136,0.7779095040505829,0.9367859862909369,0.7537719298245614,ILoveYou
0.8490566037735849,0.25,0.9090909090909091,0.8888888888888888,0.5126903553299492,0.8087334518869789,0.9392884343379393,0.7528947368421054,ILoveYou
0.839622641509434,0.25,0.9090909090909091,0.8888888888888888,0.5989847715736041,0.8087334518869789,0.9384180176259385,0.753421052631579,ILoveYou
0.839622641509434,0.25,0.9090909090909091,0.8888888888888888,0.649746192893401,0.8093262201146019,0.9377652050919377,0.7538596491228071,ILoveYou
0.839622641509434,0.25,0.8939393939393939,0.8666666666666667,0.6142131979695431,0.8118948824343014,0.9377652050919377,0.7528070175438597,ILoveYou
0.6981132075471698,0.25,0.9545454545454546,0.9111111111111111,0.5634517766497462,0.8342224856747679,0.928843433793929,0.7659649122807018,ILoveYou
0.7169811320754716,0.25,0.9090909090909091,0.8666666666666667,0.4873096446700508,0.8622801817822565,0.9411380698509412,0.742280701754386,ILoveYou
0.7735849056603774,0.25,0.8939393939393939,0.8666666666666667,0.49746192893401014,0.8004346967002568,0.9398324447829399,0.7544736842105264,ILoveYou
0.7358490566037735,0.25,0.8939393939393939,0.8444444444444444,0.5380710659898477,0.9010077059869591,0.9370035904689371,0.7371052631578947,ILoveYou
0.6981132075471698,0.25,0.8787878787878788,0.8444444444444444,0.7157360406091371,0.9061450306263584,0.9117615058209119,0.7778070175438596,ILoveYou
0.7264150943396226,0.2857142857142857,0.8787878787878788,0.8222222222222222,0.6446700507614214,0.8508199960482119,0.9445109346099446,0.7378070175438597,ILoveYou
0.9905660377358491,0.07142857142857142,0.7727272727272727,0.8,0.5380710659898477,0.8632681288282947,0.9348275486889349,0.7559649122807018,ILoveYou
0.9622641509433962,0.03571428571428571,0.7727272727272727,0.7555555555555555,0.5634517766497462,0.8632681288282947,0.934936350777935,0.7578070175438597,ILoveYou
0.9905660377358491,0.07142857142857142,0.7727272727272727,0.8,0.5380710659898477,0.8632681288282947,0.9348275486889349,0.7559649122807018,ILoveYou
0.9622641509433962,0.03571428571428571,0.7727272727272727,0.7555555555555555,0.5634517766497462,0.8632681288282947,0.934936350777935,0.7578070175438597,ILoveYou
0.9622641509433962,0.03571428571428571,0.7424242424242424,0.7333333333333333,0.38578680203045684,0.8235526575775538,0.8402785333478403,0.7096491228070176,ILoveYou
0.9528301886792453,0.03571428571428571,0.7424242424242424,0.7333333333333333,0.4213197969543147,0.0,0.0,0.7204385964912281,ILoveYou
0.9433962264150944,0.03571428571428571,0.7575757575757576,0.7111111111111111,0.4416243654822335,0.8237502469867615,0.8402785333478403,0.6988596491228071,ILoveYou
0.9433962264150944,0.0,0.7424242424242424,0.7111111111111111,0.45685279187817257,0.8239478363959692,0.8404961375258405,0.0,ILoveYou
0.9339622641509434,0.0,0.7575757575757576,0.7111111111111111,0.4873096446700508,0.8241454258051769,0.8418017625938419,0.44078947368421056,ILoveYou
0.9339622641509434,0.0,0.7424242424242424,0.7111111111111111,0.49238578680203043,0.8235526575775538,0.9696442171689698,0.6988596491228071,ILoveYou
0.9245283018867925,0.0,0.7121212121212122,0.6888888888888889,0.5685279187817259,0.8235526575775538,0.8402785333478403,0.7096491228070176,ILoveYou
1.0,0.0,0.7121212121212122,0.6666666666666666,0.6243654822335025,0.8235526575775538,0.8402785333478403,0.7096491228070176,ILoveYou
1.0,0.0,0.7121212121212122,0.6666666666666666,0.5532994923857868,0.8235526575775538,0.8402785333478403,0.7096491228070176,ILoveYou
0.9716981132075472,0.0,0.7272727272727273,0.6666666666666666,0.48223350253807107,0.8235526575775538,0.8402785333478403,0.7096491228070176,ILoveYou
0.9622641509433962,0.03571428571428571,0.7121212121212122,0.6444444444444445,0.4213197969543147,0.8235526575775538,0.8402785333478403,0.7096491228070176,ILoveYou
0.9622641509433962,0.03571428571428571,0.696969696969697,0.6444444444444445,0.45685279187817257,0.8235526575775538,0.8402785333478403,0.7096491228070176,ILoveYou
0.9528301886792453,0.03571428571428571,0.696969696969697,0.6444444444444445,0.5126903553299492,0.8235526575775538,0.8402785333478403,0.7096491228070176,ILoveYou
0.9528301886792453,0.03571428571428571,0.696969696969697,0.6666666666666666,0.6548223350253807,0.8235526575775538,0.8402785333478403,0.7096491228070176,ILoveYou
0.9528301886792453,0.03571428571428571,0.696969696969697,0.6444444444444445,0.6091370558375635,0.8235526575775538,0.8402785333478403,0.7096491228070176,ILoveYou
0.8867924528301887,0.0,0.7121212121212122,0.6666666666666666,0.5380710659898477,0.8235526575775538,0.8402785333478403,0.7096491228070176,ILoveYou
0.6509433962264151,1.0,0.7424242424242424,0.5555555555555556,0.4517766497461929,0.8369887374036752,0.9292786421499293,0.755701754385965,ILoveYou
0.6509433962264151,0.9642857142857143,0.7272727272727273,0.5555555555555556,0.649746192893401,0.8597115194625568,0.9315634860189317,0.7590350877192983,ILoveYou
0.6509433962264151,0.9642857142857143,0.7272727272727273,0.5333333333333333,0.6548223350253807,0.8885595732068761,0.9335219236209337,0.7553508771929824,ILoveYou
0.6509433962264151,0.9642857142857143,0.7121212121212122,0.5333333333333333,0.5888324873096447,0.8826318909306462,0.9345011424219345,0.7532456140350877,ILoveYou
0.6509433962264151,0.9642857142857143,0.7272727272727273,0.5555555555555556,0.41116751269035534,0.8772969768820391,0.9367859862909369,0.7538596491228071,ILoveYou
0.6698113207547169,0.9642857142857143,0.7121212121212122,0.5555555555555556,0.40609137055837563,0.8927089508002372,0.9313458818409315,0.756140350877193,ILoveYou
0.6698113207547169,0.9642857142857143,0.696969696969697,0.5555555555555556,0.4619289340101523,0.8946848448923138,0.9311282776629312,0.7542982456140351,ILoveYou
0.6698113207547169,0.9642857142857143,0.7121212121212122,0.5333333333333333,0.6192893401015228,0.8952776131199368,0.9327603089979328,0.7541228070175439,ILoveYou
0.6698113207547169,0.9642857142857143,0.7121212121212122,0.5333333333333333,0.6548223350253807,0.8919185931634065,0.931998694374932,0.7547368421052633,ILoveYou
0.6792452830188679,0.9642857142857143,0.7121212121212122,0.5333333333333333,0.5989847715736041,0.8369887374036752,0.9291698400609293,0.7563157894736842,ILoveYou
0.7641509433962265,0.9642857142857143,0.7121212121212122,0.5333333333333333,0.5583756345177665,1.0,0.897943640517898,0.7487719298245614,ILoveYou
0.7358490566037735,0.9285714285714286,0.7121212121212122,0.5555555555555556,0.48223350253807107,0.954949614700652,0.9102382765749102,0.75,ILoveYou
0.6981132075471698,0.8928571428571429,0.7272727272727273,0.5333333333333333,0.4873096446700508,0.8073503260225252,0.942008486562942,0.7526315789473685,ILoveYou
0.7075471698113207,0.8928571428571429,0.7878787878787878,0.5333333333333333,0.6598984771573604,0.754198774945663,0.933957131976934,0.7111403508771931,ILoveYou
0.6981132075471698,0.8928571428571429,0.7575757575757576,0.5111111111111111,0.7309644670050761,0.784429954554436,0.9338483298879339,0.6679824561403509,ILoveYou
0.6886792452830188,0.8928571428571429,0.7424242424242424,0.5333333333333333,0.6548223350253807,0.8211815846670619,0.9331955173539334,0.6790350877192983,ILoveYou
0.7075471698113207,0.8928571428571429,0.7121212121212122,0.5111111111111111,0.48223350253807107,0.9790555226239873,0.9034925470569036,0.7100877192982457,ILoveYou
0.7452830188679245,0.8928571428571429,0.696969696969697,0.5111111111111111,0.41624365482233505,0.9699664098004348,0.8224349907518225,0.7781578947368422,ILoveYou
0.7452830188679245,0.8928571428571429,0.6666666666666666,0.5111111111111111,0.43147208121827413,0.9569255087927288,0.7966488956587967,0.782719298245614,ILoveYou
0.6792452830188679,0.8928571428571429,0.7727272727272727,0.5111111111111111,0.6852791878172588,0.9932819600869393,0.8956587966488958,0.6921052631578948,ILoveYou
0.5377358490566038,0.25,0.4696969696969697,0.13333333333333333,0.2893401015228426,0.8514127642758348,0.9415732782069417,0.732719298245614,ILoveYou
0.5377358490566038,0.21428571428571427,0.48484848484848486,0.13333333333333333,0.3401015228426396,0.8537838371863269,0.9451637471439452,0.7340350877192983,ILoveYou
0.5377358490566038,0.25,0.4696969696969697,0.1111111111111111,0.43147208121827413,0.8559573206876112,0.9439669241649441,0.7335087719298246,ILoveYou
0.5283018867924528,0.25,0.48484848484848486,0.1111111111111111,0.41116751269035534,0.9162220904959494,0.9408116635839409,0.737543859649123,ILoveYou
0.4811320754716981,0.21428571428571427,0.4696969696969697,0.1111111111111111,0.41116751269035534,0.9490219324244221,0.9227505168099228,0.7478070175438597,ILoveYou
0.5283018867924528,0.25,0.45454545454545453,0.08888888888888889,0.3096446700507614,0.8650464335111638,0.941899684473942,0.7403508771929825,ILoveYou
0.4716981132075472,0.25,0.4393939393939394,0.1111111111111111,0.3401015228426396,0.9636435487057893,0.902078119899902,0.7601754385964913,ILoveYou
0.44339622641509435,0.21428571428571427,0.5151515151515151,0.08888888888888889,0.38071065989847713,0.8966607389843905,0.9402676531389403,0.7277192982456141,ILoveYou
0.5188679245283019,0.21428571428571427,0.5,0.08888888888888889,0.47715736040609136,0.8612922347362181,0.945816559677946,0.7301754385964913,ILoveYou
0.4339622641509434,0.21428571428571427,0.6666666666666666,0.044444444444444446,0.38578680203045684,0.8907330567081604,0.9359155695789361,0.7266666666666667,ILoveYou
0.42452830188679247,0.2857142857142857,0.5151515151515151,0.022222222222222223,0.25888324873096447,0.8755186721991702,0.9401588510499401,0.7221052631578948,ILoveYou
0.3584905660377358,0.32142857142857145,0.6212121212121212,0.022222222222222223,0.1319796954314721,0.9051570835803201,0.9336307257099337,0.6990350877192983,ILoveYou
0.36792452830188677,0.32142857142857145,0.6666666666666666,0.0,0.16751269035532995,0.9010077059869591,0.9348275486889349,0.7053508771929825,ILoveYou
0.5094339622641509,0.2857142857142857,0.48484848484848486,0.022222222222222223,0.0,0.9160245010867417,0.9390708301599391,0.7157894736842106,ILoveYou
0.39622641509433965,0.25,0.5151515151515151,0.022222222222222223,0.14720812182741116,0.0,0.0,1.0,ILoveYou
0.36792452830188677,0.2857142857142857,0.5,0.06666666666666667,0.38578680203045684,0.9405255878284924,0.9391796322489393,0.7264035087719298,ILoveYou
0.3867924528301887,0.2857142857142857,0.5151515151515151,0.13333333333333333,0.4010152284263959,0.842916419679905,0.9342835382439344,0.7559649122807018,ILoveYou
0.36792452830188677,0.25,0.5,0.1111111111111111,0.3248730964467005,0.8531910689587038,0.933957131976934,0.7649122807017544,ILoveYou
0.3584905660377358,0.25,0.5,0.08888888888888889,0.18274111675126903,0.8958703813475598,0.9253617669459255,0.7650000000000001,ILoveYou
0.46226415094339623,0.25,0.48484848484848486,0.06666666666666667,0.2182741116751269,0.8824343015214384,0.9490806223479492,0.7082456140350878,ILoveYou
